ECON4A,ECON4B,HHINCOME,EDUCATION,AGE7,SU_ID
1,1,8,5,2,40009614
5,5,5,3,5,40009619
2,1,5,2,3,40009624
5,5,7,6,5,40009626
1,1,8,4,3,40009671
5,5,2,5,7,40009680
3,3,3,4,2,40009690
5,1,7,4,3,40009699
1,1,8,3,5,40009702
5,5,4,4,5,40009731
2,3,6,3,2,40009736
1,1,8,5,5,40009781
1,1,6,2,4,40009788
1,1,8,7,3,40009789
1,1,7,5,4,40009794
5,5,9,7,7,40009815
1,1,3,3,2,40009818
2,2,8,6,3,40009871
1,1,8,2,3,40009876
1,1,7,3,3,40009884
1,1,8,1,5,40009886
5,5,2,5,6,40009900
1,1,8,7,4,40009905
2,2,6,4,4,40009908
3,2,6,3,7,40009915
5,5,6,1,7,40009935
1,1,9,6,6,40009940
1,1,8,5,3,40009941
2,2,5,1,3,40009947
1,1,7,2,5,40009970
4,3,6,3,4,40009972
2,2,9,4,5,40009975
1,1,9,3,4,40009984
5,5,2,2,6,40009994
3,3,2,3,3,40010016
1,2,5,3,1,40010021
2,2,5,3,3,40010025
1,1,7,3,4,40010034
5,5,2,3,3,40010036
1,1,4,3,5,40010056
2,2,2,2,6,40010058
1,1,4,2,4,40010059
5,5,2,2,6,40010061
1,1,3,3,3,40010062
2,3,8,4,3,40010069
4,4,8,3,4,40010072
2,2,8,5,2,40010073
1,1,7,3,5,40010082
1,1,8,1,1,40010088
4,3,1,3,2,40010095
4,4,5,3,7,40010098
1,1,1,3,2,40010100
3,3,5,4,3,40010101
3,3,9,7,3,40010129
3,2,6,3,5,40010155
1,1,3,3,1,40010173
1,1,5,3,5,40010179
5,5,8,6,3,40010186
5,5,2,6,5,40010192
3,5,9,1,1,40010193
3,3,2,1,1,40010216
5,5,3,3,4,40010220
2,2,7,5,3,40010227
3,3,9,3,5,40010230
4,4,5,5,6,40010232
5,3,9,5,5,40010235
1,1,8,3,3,40010236
1,1,5,6,3,40010237
1,1,2,5,6,40010238
4,5,4,2,5,40010240
1,1,6,3,2,40010242
2,2,7,4,2,40010243
5,5,6,2,6,40010244
5,5,3,2,6,40010245
3,3,1,2,3,40010246
1,1,8,2,3,40010247
5,3,7,3,6,40010248
4,3,5,2,1,40010249
3,2,6,3,1,40010250
2,2,6,5,2,40010251
5,5,6,5,6,40010254
1,1,7,6,3,40010255
1,1,3,3,4,40010256
5,5,2,4,5,40010257
1,1,6,5,2,40010260
5,5,2,3,7,40010261
1,1,4,3,2,40010263
1,1,5,1,3,40010266
5,5,6,2,5,40010267
1,2,1,6,2,40010268
5,5,3,7,5,40010269
4,1,6,3,3,40010271
1,2,7,3,1,40010282
3,3,3,3,2,40010288
2,2,1,5,1,40010289
1,1,8,5,2,40010293
1,1,7,6,5,40010296
5,5,3,2,7,40010297
3,2,1,3,2,40010299
1,1,4,7,2,40010302
1,1,4,2,2,40010308
3,1,4,3,3,40010309
1,1,3,3,5,40010310
2,2,6,5,4,40010315
2,3,7,4,5,40010317
2,2,7,5,3,40010318
5,5,1,4,4,40010319
5,5,7,2,6,40010320
5,5,6,3,7,40010321
2,2,4,2,3,40010322
1,1,8,6,2,40010323
1,1,6,6,4,40010324
1,1,6,4,2,40010325
5,4,2,3,2,40010326
4,4,5,2,2,40010328
2,3,7,3,2,40010329
5,5,3,3,7,40010331
5,5,9,2,6,40010333
4,4,7,2,6,40010336
1,1,6,4,3,40010341
1,1,4,3,5,40010342
1,1,7,3,4,40010343
1,1,8,5,2,40010345
2,2,8,7,3,40010346
5,5,6,6,7,40010347
1,1,8,5,7,40010348
1,1,4,3,2,40010349
5,5,7,5,2,40010353
3,3,6,3,3,40010354
1,1,3,6,2,40010358
1,2,6,5,2,40010360
1,1,3,2,2,40010361
4,3,6,3,5,40010364
1,1,5,3,2,40010366
3,3,9,6,2,40010367
5,5,6,2,6,40010369
1,1,4,4,2,40010371
1,1,6,5,3,40010375
4,4,2,1,1,40010376
1,1,7,4,4,40010377
1,1,6,5,4,40010382
1,1,8,4,5,40010384
1,1,7,3,1,40010385
4,4,7,4,5,40010388
5,5,3,5,6,40010389
1,1,2,6,2,40010390
3,1,3,5,2,40010391
1,1,5,5,4,40010392
3,3,8,3,5,40010401
1,1,8,4,4,40010402
1,3,3,3,2,40010405
1,1,6,6,2,40010408
2,1,6,6,3,40010409
1,1,6,5,2,40010411
4,4,6,3,5,40010412
5,5,2,2,7,40010413
5,5,7,6,7,40010414
5,5,7,2,6,40010420
1,1,1,3,1,40010422
